	CellID	Convolved	Deconvolution algorithm	NRMSE	Name	PSF aspect ratio	PSF sigma xy um	RMSE	SNR	Voxel size	Voxel size arr	Voxel size x	Voxel size y	Voxel size z	detect	iterations	kind	low	noise type	normalize	perform	phi	regularization_lambda	size_x	size_y	size_z	terminate	theta	wiener	x	y	z
0	8.0	True	iterative_deconvolve_3d	0.17207028317429315	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	43.87792220944476	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.778818043149499		18.81942228178236	10.701912626950056	12.138512372733814	0.1	1.8318142348385087	0.1	0.4924446805047536	0.3070872840797002	0.3202655239338229
1	9.0	True	iterative_deconvolve_3d	0.16210447640198547	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	41.3366414825063	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.676820107972867		17.459038989115857	12.091641284950152	9.53243081421854	0.1	0.6878748875747998	0.1	0.5691728455584631	0.5035483956489484	0.93921600191189
2	2.0	True	iterative_deconvolve_3d	0.16247920454308878	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	41.43219715848764	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.2753762464574434		15.873984530497337	8.576436273860484	15.29570772365	0.1	1.9235756607354568	0.1	0.09673775309941944	0.02222574151901624	0.6899752432145388
3	3.0	True	iterative_deconvolve_3d	0.20736331231751728	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	52.8776446409669	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	1.3233356332178108		17.480458813200126	12.056731157391589	14.249562259828878	0.1	1.611464814708603	0.1	0.8467755076891259	0.01318231121585356	0.924881912456328
4	1.0	True	iterative_deconvolve_3d	0.14092901771960872	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	35.936899518500226	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	1.2515207896658702		15.464501890385135	20.934920744821888	16.30766639957851	0.1	1.7816058450772074	0.1	0.8003106987699796	0.19193883901910147	0.8750464696928454
5	0.0	True	iterative_deconvolve_3d	0.1184180023504866	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	30.19659059937408	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	3.827351340774592		16.609938891182033	20.644648964056067	13.984606378154359	0.1	0.5274173379278148	0.1	0.10926434496821312	0.9582338449096685	0.5216026374828314
6	4.0	True	iterative_deconvolve_3d	0.1654819954405797	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	42.197908837347825	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.82902679978006		19.20690319285014	16.23344970163426	16.985678954237518	0.1	2.347986817064954	0.1	0.48673672623898	0.6281414938827838	0.3859249295006237
7	5.0	True	iterative_deconvolve_3d	0.1336979201092542	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	34.092969627859816	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.103778265755292		13.345931239600425	11.94592887091793	15.904295670578744	0.1	0.8332235464671278	0.1	0.5290871096431607	0.1937883595148812	0.6425461970204945
8	7.0	True	iterative_deconvolve_3d	0.1407804914644931	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	35.89902532344574	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	0.3687280830968192		16.899595540320167	11.008707312453856	19.42888130704794	0.1	0.15404438743951115	0.1	0.2239116816521908	0.2586157739738294	0.7629181850562878
9	6.0	True	iterative_deconvolve_3d	0.1010715565123578	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	25.773246910651235	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.2103370394589947		14.284761006190267	22.0992309141642	14.454697787871606	0.1	2.5706308090682293	0.1	0.3881034080955973	0.3208512084781843	0.8246183465629149
10	8.0	True	deconvolution_lab_rif	0.395556547169068	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	100.86691952811235	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.778818043149499	1.0	18.81942228178236	10.701912626950056	12.138512372733814		1.8318142348385087		0.4924446805047536	0.3070872840797002	0.3202655239338229
11	9.0	True	deconvolution_lab_rif	0.3742460407825854	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	95.4327403995593	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.676820107972867	1.0	17.459038989115857	12.091641284950152	9.53243081421854		0.6878748875747998		0.5691728455584631	0.5035483956489484	0.93921600191189
12	2.0	True	deconvolution_lab_rif	0.4137657276098205	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	105.51026054050422	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2753762464574434	1.0	15.873984530497337	8.576436273860484	15.29570772365		1.9235756607354568		0.09673775309941944	0.02222574151901624	0.6899752432145388
13	3.0	True	deconvolution_lab_rif	0.4590200214598272	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	117.05010547225595	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.3233356332178108	1.0	17.480458813200126	12.056731157391589	14.249562259828878		1.611464814708603		0.8467755076891259	0.01318231121585356	0.924881912456328
14	1.0	True	deconvolution_lab_rif	0.3013749842952106	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	76.8506209952787	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.2515207896658702	1.0	15.464501890385135	20.934920744821888	16.30766639957851		1.7816058450772074		0.8003106987699796	0.19193883901910147	0.8750464696928454
15	0.0	True	deconvolution_lab_rif	0.2879743340739516	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	73.43345518885766	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			3.827351340774592	1.0	16.609938891182033	20.644648964056067	13.984606378154359		0.5274173379278148		0.10926434496821312	0.9582338449096685	0.5216026374828314
16	4.0	True	deconvolution_lab_rif	0.30864157568944345	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	78.70360180080806	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.82902679978006	1.0	19.20690319285014	16.23344970163426	16.985678954237518		2.347986817064954		0.48673672623898	0.6281414938827838	0.3859249295006237
17	5.0	True	deconvolution_lab_rif	0.3394709420327077	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	86.56509021834047	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.103778265755292	1.0	13.345931239600425	11.94592887091793	15.904295670578744		0.8332235464671278		0.5290871096431607	0.1937883595148812	0.6425461970204945
18	7.0	True	deconvolution_lab_rif	0.3067570559908027	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	78.22304927765471	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			0.3687280830968192	1.0	16.899595540320167	11.008707312453856	19.42888130704794		0.15404438743951115		0.2239116816521908	0.2586157739738294	0.7629181850562878
19	6.0	True	deconvolution_lab_rif	0.260908896453834	deconvolution_lab_rif_regularization_lambda=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	66.53176859572767	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2103370394589947	1.0	14.284761006190267	22.0992309141642	14.454697787871606		2.5706308090682293		0.3881034080955973	0.3208512084781843	0.8246183465629149
20	8.0	True	iterative_deconvolve_3d	0.16796274972788647	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	42.830501180611044	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.778818043149499		18.81942228178236	10.701912626950056	12.138512372733814	0.1	1.8318142348385087	0.0	0.4924446805047536	0.3070872840797002	0.3202655239338229
21	9.0	True	iterative_deconvolve_3d	0.15794037947640024	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	40.27479676648206	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.676820107972867		17.459038989115857	12.091641284950152	9.53243081421854	0.1	0.6878748875747998	0.0	0.5691728455584631	0.5035483956489484	0.93921600191189
22	2.0	True	iterative_deconvolve_3d	0.15559845651227955	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	39.67760641063128	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.2753762464574434		15.873984530497337	8.576436273860484	15.29570772365	0.1	1.9235756607354568	0.0	0.09673775309941944	0.02222574151901624	0.6899752432145388
23	3.0	True	iterative_deconvolve_3d	0.2027422119034752	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	51.69926403538617	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	1.3233356332178108		17.480458813200126	12.056731157391589	14.249562259828878	0.1	1.611464814708603	0.0	0.8467755076891259	0.01318231121585356	0.924881912456328
24	1.0	True	iterative_deconvolve_3d	0.1421468008696735	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	36.247434221766746	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	1.2515207896658702		15.464501890385135	20.934920744821888	16.30766639957851	0.1	1.7816058450772074	0.0	0.8003106987699796	0.19193883901910147	0.8750464696928454
25	0.0	True	iterative_deconvolve_3d	0.11623137166089227	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	29.63899977352753	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	3.827351340774592		16.609938891182033	20.644648964056067	13.984606378154359	0.1	0.5274173379278148	0.0	0.10926434496821312	0.9582338449096685	0.5216026374828314
26	4.0	True	iterative_deconvolve_3d	0.164548041091574	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	41.959750478351374	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	4.82902679978006		19.20690319285014	16.23344970163426	16.985678954237518	0.1	2.347986817064954	0.0	0.48673672623898	0.6281414938827838	0.3859249295006237
27	5.0	True	iterative_deconvolve_3d	0.13170915998248242	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	33.585835795533015	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.103778265755292		13.345931239600425	11.94592887091793	15.904295670578744	0.1	0.8332235464671278	0.0	0.5290871096431607	0.1937883595148812	0.6425461970204945
28	7.0	True	iterative_deconvolve_3d	0.14093564399238245	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	35.938589218057515	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	0.3687280830968192		16.899595540320167	11.008707312453856	19.42888130704794	0.1	0.15404438743951115	0.0	0.2239116816521908	0.2586157739738294	0.7629181850562878
29	6.0	True	iterative_deconvolve_3d	0.09971319898370204	iterative_deconvolve_3d_detect=False_low=6.0_normalize=True_perform=True_terminate=0.1_wiener=0.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	25.426865740844026	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	6.0	poisson	True	True	2.2103370394589947		14.284761006190267	22.0992309141642	14.454697787871606	0.1	2.5706308090682293	0.0	0.3881034080955973	0.3208512084781843	0.8246183465629149
30	8.0	True	deconvolution_lab_rif	0.4541632388522351	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	115.81162590731995	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.778818043149499	1000.0	18.81942228178236	10.701912626950056	12.138512372733814		1.8318142348385087		0.4924446805047536	0.3070872840797002	0.3202655239338229
31	9.0	True	deconvolution_lab_rif	0.4182174169657665	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	106.64544132627044	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.676820107972867	1000.0	17.459038989115857	12.091641284950152	9.53243081421854		0.6878748875747998		0.5691728455584631	0.5035483956489484	0.93921600191189
32	2.0	True	deconvolution_lab_rif	0.40281751795536347	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	102.71846707861769	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2753762464574434	1000.0	15.873984530497337	8.576436273860484	15.29570772365		1.9235756607354568		0.09673775309941944	0.02222574151901624	0.6899752432145388
33	3.0	True	deconvolution_lab_rif	0.5309796892760671	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	135.3998207653971	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.3233356332178108	1000.0	17.480458813200126	12.056731157391589	14.249562259828878		1.611464814708603		0.8467755076891259	0.01318231121585356	0.924881912456328
34	1.0	True	deconvolution_lab_rif	0.3182321706890897	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	81.14920352571788	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.2515207896658702	1000.0	15.464501890385135	20.934920744821888	16.30766639957851		1.7816058450772074		0.8003106987699796	0.19193883901910147	0.8750464696928454
35	0.0	True	deconvolution_lab_rif	0.2838294726019231	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	72.37651551349039	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			3.827351340774592	1000.0	16.609938891182033	20.644648964056067	13.984606378154359		0.5274173379278148		0.10926434496821312	0.9582338449096685	0.5216026374828314
36	4.0	True	deconvolution_lab_rif	0.3816818591135287	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	97.32887407394982	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.82902679978006	1000.0	19.20690319285014	16.23344970163426	16.985678954237518		2.347986817064954		0.48673672623898	0.6281414938827838	0.3859249295006237
37	5.0	True	deconvolution_lab_rif	0.3485060633485932	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	88.86904615389126	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.103778265755292	1000.0	13.345931239600425	11.94592887091793	15.904295670578744		0.8332235464671278		0.5290871096431607	0.1937883595148812	0.6425461970204945
38	7.0	True	deconvolution_lab_rif	0.3529278353386779	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	89.99659801136286	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			0.3687280830968192	1000.0	16.899595540320167	11.008707312453856	19.42888130704794		0.15404438743951115		0.2239116816521908	0.2586157739738294	0.7629181850562878
39	6.0	True	deconvolution_lab_rif	0.23991340591711496	deconvolution_lab_rif_regularization_lambda=1000.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	61.177918508864316	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2103370394589947	1000.0	14.284761006190267	22.0992309141642	14.454697787871606		2.5706308090682293		0.3881034080955973	0.3208512084781843	0.8246183465629149
40	8.0	True	deconvolution_lab_rltv	0.3104231653500232	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	79.15790716425593	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			4.778818043149499	0.05	18.81942228178236	10.701912626950056	12.138512372733814		1.8318142348385087		0.4924446805047536	0.3070872840797002	0.3202655239338229
41	9.0	True	deconvolution_lab_rltv	0.4238294606324357	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	108.07651246127114	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			4.676820107972867	0.05	17.459038989115857	12.091641284950152	9.53243081421854		0.6878748875747998		0.5691728455584631	0.5035483956489484	0.93921600191189
42	2.0	True	deconvolution_lab_rltv	0.25071160790902064	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	63.93146001680026	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			2.2753762464574434	0.05	15.873984530497337	8.576436273860484	15.29570772365		1.9235756607354568		0.09673775309941944	0.02222574151901624	0.6899752432145388
43	3.0	True	deconvolution_lab_rltv	0.3852905255305753	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	98.24908401029671	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			1.3233356332178108	0.05	17.480458813200126	12.056731157391589	14.249562259828878		1.611464814708603		0.8467755076891259	0.01318231121585356	0.924881912456328
44	1.0	True	deconvolution_lab_rltv	0.2884730959906477	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	73.56063947761517	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			1.2515207896658702	0.05	15.464501890385135	20.934920744821888	16.30766639957851		1.7816058450772074		0.8003106987699796	0.19193883901910147	0.8750464696928454
45	0.0	True	deconvolution_lab_rltv	0.2802859149176531	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	71.47290830400155	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			3.827351340774592	0.05	16.609938891182033	20.644648964056067	13.984606378154359		0.5274173379278148		0.10926434496821312	0.9582338449096685	0.5216026374828314
46	4.0	True	deconvolution_lab_rltv	0.3185628635755812	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	81.2335302117732	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			4.82902679978006	0.05	19.20690319285014	16.23344970163426	16.985678954237518		2.347986817064954		0.48673672623898	0.6281414938827838	0.3859249295006237
47	5.0	True	deconvolution_lab_rltv	0.27016122458928826	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	68.89111227026851	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			2.103778265755292	0.05	13.345931239600425	11.94592887091793	15.904295670578744		0.8332235464671278		0.5290871096431607	0.1937883595148812	0.6425461970204945
48	7.0	True	deconvolution_lab_rltv	0.3159751009369359	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	80.57365073891866	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			0.3687280830968192	0.05	16.899595540320167	11.008707312453856	19.42888130704794		0.15404438743951115		0.2239116816521908	0.2586157739738294	0.7629181850562878
49	6.0	True	deconvolution_lab_rltv	0.28835185694417714	deconvolution_lab_rltv_regularization_lambda=0.05_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	73.52972352076517	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			2.2103370394589947	0.05	14.284761006190267	22.0992309141642	14.454697787871606		2.5706308090682293		0.3881034080955973	0.3208512084781843	0.8246183465629149
